,ServiceProvider,TestType,LSA,month,DataSpeed,RxLevel
4440,VODAFONE,download,Tamil Nadu,2019-02-01,7866.130150425114,-93.8214519293656
4441,VODAFONE,download,Tamil Nadu,2019-03-01,7526.261171797418,-93.78798411122145
4442,VODAFONE,download,Tamil Nadu,2019-04-01,7647.033004926108,-92.53152709359605
4443,VODAFONE,download,Tamil Nadu,2019-05-01,8285.008284023668,-92.01183431952663
4444,VODAFONE,download,Tamil Nadu,2019-06-01,7036.532460136675,-93.50740318906605
4445,VODAFONE,download,Tamil Nadu,2019-07-01,7020.833171206225,-92.70963035019456
4446,VODAFONE,download,Tamil Nadu,2019-08-01,5652.609769484084,-95.44621295279912
4447,VODAFONE,download,Tamil Nadu,2019-09-01,4286.060998151571,-94.57979051139864
4448,VODAFONE,download,Tamil Nadu,2019-10-01,5896.093366093366,-96.73660933660933
4449,VODAFONE,download,Tamil Nadu,2019-11-01,5401.191069574247,-95.59761163032191
4450,VODAFONE,download,Tamil Nadu,2019-12-01,6759.648376259798,-95.21052631578948
4451,VODAFONE,download,Tamil Nadu,2020-01-01,6981.178426051561,-94.09633649932158
4452,VODAFONE,download,Tamil Nadu,2020-02-01,7683.16073147257,-91.6371511068335
4453,VODAFONE,download,Tamil Nadu,2020-03-01,4945.026331904471,-91.4739742804654
4454,VODAFONE,download,Tamil Nadu,2020-04-01,5196.564356435643,-95.25101921956902
4455,VODAFONE,download,Tamil Nadu,2020-05-01,8296.321585903084,-90.9488986784141
4456,VODAFONE,download,Tamil Nadu,2020-06-01,6248.754458161866,-92.21810699588477
4457,VODAFONE,download,Tamil Nadu,2020-07-01,7185.953223767383,-93.86346396965865
4458,VODAFONE,download,Tamil Nadu,2020-08-01,7737.817063797079,-92.30668716372021
4459,VODAFONE,download,Tamil Nadu,2020-09-01,8336.796518607443,-87.55642256902762
4460,VODAFONE,download,Tamil Nadu,2020-10-01,6960.235921754594,-91.18257261410788
4461,VODAFONE,download,Tamil Nadu,2020-11-01,5763.370178041543,-90.07121661721068
4462,VODAFONE,download,Tamil Nadu,2020-12-01,6755.910926980839,-87.84205075090627
4463,VODAFONE,download,UP East,2018-09-01,4755.274588518667,-96.243677238057
4464,VODAFONE,download,UP East,2018-10-01,5307.199538638985,-95.44521337946944
4465,VODAFONE,download,UP East,2018-11-01,4517.322747415066,-95.11041358936484
4466,VODAFONE,download,UP East,2018-12-01,3654.066118220597,-94.3308957952468
4467,VODAFONE,download,UP East,2019-01-01,5247.241597849049,-94.7560975609756
4468,VODAFONE,download,UP East,2019-02-01,5847.582583899978,-95.11098925202896
4469,VODAFONE,download,UP East,2019-03-01,5542.396054345803,-95.16136236739251
4470,VODAFONE,download,UP East,2019-04-01,7539.907992752164,-94.84759412119992
4471,VODAFONE,download,UP East,2019-05-01,7856.68025243229,-94.28030502235077
4472,VODAFONE,download,UP East,2019-06-01,8146.468438538206,-94.66635026103465
4473,VODAFONE,download,UP East,2019-07-01,9026.424076281288,-94.76924910607866
4474,VODAFONE,download,UP East,2019-08-01,6658.738461538462,-95.17578814627996
4475,VODAFONE,download,UP East,2019-09-01,7113.037458871172,-95.9944317894204
4476,VODAFONE,download,UP East,2019-10-01,8188.712187958884,-96.18306412139012
4477,VODAFONE,download,UP East,2019-11-01,7681.713120652435,-96.72127608539218
4478,VODAFONE,download,UP East,2019-12-01,8147.031481897909,-96.72453339329886
4479,VODAFONE,download,UP East,2020-01-01,8352.271706016756,-96.02646610814928
4480,VODAFONE,download,UP East,2020-02-01,7813.764303312346,-94.50369559266356
4481,VODAFONE,download,UP East,2020-03-01,7376.5285381479325,-94.27285963890506
4482,VODAFONE,download,UP East,2020-04-01,4848.539797770288,-93.23567539538502
4483,VODAFONE,download,UP East,2020-05-01,5607.538648320518,-93.13435855928773
4484,VODAFONE,download,UP East,2020-06-01,7484.800117577895,-94.70752498530277
4485,VODAFONE,download,UP East,2020-07-01,7767.594753505201,-93.83175033921303
4486,VODAFONE,download,UP East,2020-08-01,7279.035624123422,-89.93856942496494
4487,VODAFONE,download,UP East,2020-09-01,7852.318900343643,-87.6520045819015
4488,VODAFONE,download,UP East,2020-10-01,8997.274855676716,-87.63758819756254
4489,VODAFONE,download,UP East,2020-11-01,9183.622791519434,-86.87632508833923
4490,VODAFONE,download,UP East,2020-12-01,9547.84595959596,-86.38920454545455
4491,VODAFONE,download,UP West,2018-09-01,5134.440552995392,-93.36221198156682
4492,VODAFONE,download,UP West,2018-10-01,4500.243949661181,-93.30687318489835
4493,VODAFONE,download,UP West,2018-11-01,3945.9663382594417,-91.86863711001642
4494,VODAFONE,download,UP West,2018-12-01,3547.118451025057,-92.23842065299924
4495,VODAFONE,download,UP West,2019-01-01,3978.4698177676537,-91.89009111617312
4496,VODAFONE,download,UP West,2019-02-01,3902.5889261744965,-92.44127516778524
4497,VODAFONE,download,UP West,2019-03-01,3950.0762439807386,-91.97351524879615
4498,VODAFONE,download,UP West,2019-04-01,3193.38375,-93.835
4499,VODAFONE,download,UP West,2019-05-01,3508.2354570637117,-92.31301939058172
4500,VODAFONE,download,UP West,2019-06-01,3612.1844660194174,-93.45436893203883
4501,VODAFONE,download,UP West,2019-07-01,3205.8128440366972,-95.4091743119266
4502,VODAFONE,download,UP West,2019-08-01,3502.061488673139,-95.85598705501619
4503,VODAFONE,download,UP West,2019-09-01,3359.8415584415584,-93.8987012987013
4504,VODAFONE,download,UP West,2019-10-01,3942.574898785425,-92.65991902834008
4505,VODAFONE,download,UP West,2019-11-01,3021.1734317343175,-92.22878228782288
4506,VODAFONE,download,UP West,2019-12-01,4175.195205479452,-94.48630136986301
4507,VODAFONE,download,UP West,2020-01-01,3576.9430894308944,-93.8780487804878
4508,VODAFONE,download,UP West,2020-02-01,4842.952380952381,-89.23809523809524
4509,VODAFONE,download,UP West,2020-03-01,2256.1428571428573,-90.07142857142857
4510,VODAFONE,download,UP West,2020-04-01,996.5,-96.66666666666667
4511,VODAFONE,download,UP West,2020-05-01,4720.0,-97.0
4512,VODAFONE,download,UP West,2020-07-01,17021.0,-99.0
4513,VODAFONE,download,UP West,2020-08-01,447.0,-107.66666666666667
4514,VODAFONE,download,UP West,2020-09-01,5990.841463414634,-104.70731707317073
4515,VODAFONE,download,UP West,2020-12-01,39116.2,-95.6
4516,VODAFONE,download,West Bengal,2018-09-01,6585.9303482587065,-96.71807628524047
4517,VODAFONE,download,West Bengal,2018-10-01,7863.537834691501,-95.9231664726426
4518,VODAFONE,download,West Bengal,2018-11-01,7231.336904761904,-94.63571428571429
4519,VODAFONE,download,West Bengal,2018-12-01,7609.118460019743,-95.99605133267522
4520,VODAFONE,download,West Bengal,2019-01-01,9738.952906548933,-96.57468727005151
4521,VODAFONE,download,West Bengal,2019-02-01,9482.071942446044,-95.05575539568345
4522,VODAFONE,download,West Bengal,2019-03-01,12646.14636209814,-94.37986463620982
4523,VODAFONE,download,West Bengal,2019-04-01,12063.748898678414,-95.19471365638766
4524,VODAFONE,download,West Bengal,2019-05-01,11403.05183199285,-96.65415549597856
4525,VODAFONE,download,West Bengal,2019-06-01,11778.796036333608,-96.97522708505367
4526,VODAFONE,download,West Bengal,2019-07-01,12343.361801242236,-96.94021739130434
4527,VODAFONE,download,West Bengal,2019-08-01,14593.88189533239,-97.27157001414427
4528,VODAFONE,download,West Bengal,2019-09-01,11193.148954703833,-98.47996515679442
4529,VODAFONE,download,West Bengal,2019-10-01,9361.355745721272,-98.33312958435208
4530,VODAFONE,download,West Bengal,2019-11-01,9856.575387123065,-97.35126324368377
4531,VODAFONE,download,West Bengal,2019-12-01,9717.311284046693,-97.17704280155642
4532,VODAFONE,download,West Bengal,2020-01-01,11867.757772020725,-97.31476683937824
4533,VODAFONE,download,West Bengal,2020-02-01,13601.115926327195,-96.86998916576381
4534,VODAFONE,download,West Bengal,2020-03-01,8302.748898678414,-93.87665198237886
4535,VODAFONE,download,West Bengal,2020-04-01,6276.455182072829,-91.687675070028
4536,VODAFONE,download,West Bengal,2020-05-01,7962.313803376365,-91.05163853028799
4537,VODAFONE,download,West Bengal,2020-06-01,9288.440170940172,-93.04166666666667
4538,VODAFONE,download,West Bengal,2020-07-01,10452.324125230203,-92.46040515653776
4539,VODAFONE,download,West Bengal,2020-08-01,9890.105392156862,-91.3970588235294
4540,VODAFONE,download,West Bengal,2020-09-01,8810.074884029158,-91.80848243870112
4541,VODAFONE,download,West Bengal,2020-10-01,11371.019923371647,-88.13256704980843
4542,VODAFONE,download,West Bengal,2020-11-01,17876.95872420263,-85.34990619136961
4543,VODAFONE,download,West Bengal,2020-12-01,14611.742900997697,-85.88334612432847
4544,VODAFONE,upload,Andhra Pradesh,2018-09-01,2736.6666666666665,-91.16666666666667
4545,VODAFONE,upload,Andhra Pradesh,2018-11-01,10890.666666666666,-90.33333333333333
4546,VODAFONE,upload,Andhra Pradesh,2018-12-01,920.0,-97.5
4547,VODAFONE,upload,Andhra Pradesh,2019-01-01,1294.0,-102.0
4548,VODAFONE,upload,Andhra Pradesh,2019-02-01,4211.5,-87.0
4549,VODAFONE,upload,Andhra Pradesh,2019-03-01,5415.5,-106.0
4550,VODAFONE,upload,Andhra Pradesh,2019-06-01,2653.0,-106.0
4551,VODAFONE,upload,Andhra Pradesh,2019-07-01,3595.0,-108.0
4552,VODAFONE,upload,Andhra Pradesh,2019-11-01,23278.0,-77.0
4553,VODAFONE,upload,Andhra Pradesh,2020-03-01,981.5,-102.0
4554,VODAFONE,upload,Andhra Pradesh,2020-07-01,1947.75,-101.0
4555,VODAFONE,upload,Assam,2018-09-01,8917.812883435583,-94.30061349693251
4556,VODAFONE,upload,Assam,2018-10-01,7664.190476190476,-96.36904761904762
4557,VODAFONE,upload,Assam,2018-11-01,7874.467605633803,-95.49859154929578
4558,VODAFONE,upload,Assam,2018-12-01,8598.092814371257,-92.92514970059881
4559,VODAFONE,upload,Assam,2019-01-01,9764.56530612245,-93.15306122448979
4560,VODAFONE,upload,Assam,2019-02-01,10694.44769874477,-94.03138075313808
4561,VODAFONE,upload,Assam,2019-03-01,11203.50495049505,-89.97425742574258
4562,VODAFONE,upload,Assam,2019-04-01,10107.15072463768,-95.4695652173913
4563,VODAFONE,upload,Assam,2019-05-01,11193.545454545454,-91.47058823529412
4564,VODAFONE,upload,Assam,2019-06-01,11682.836363636363,-91.97727272727273
4565,VODAFONE,upload,Assam,2019-07-01,11005.356923076923,-94.47384615384615
4566,VODAFONE,upload,Assam,2019-08-01,12478.990353697749,-92.83601286173634
4567,VODAFONE,upload,Assam,2019-09-01,12867.724137931034,-92.67672413793103
4568,VODAFONE,upload,Assam,2019-10-01,11057.75720164609,-93.20987654320987
4569,VODAFONE,upload,Assam,2019-11-01,12588.35254237288,-92.0813559322034
4570,VODAFONE,upload,Assam,2019-12-01,12404.22033898305,-93.0
4571,VODAFONE,upload,Assam,2020-01-01,12349.4039408867,-93.99507389162562
4572,VODAFONE,upload,Assam,2020-02-01,14626.861111111111,-87.04629629629629
4573,VODAFONE,upload,Assam,2020-03-01,13677.417391304349,-91.41739130434783
4574,VODAFONE,upload,Assam,2020-04-01,12540.241379310344,-85.11637931034483
4575,VODAFONE,upload,Assam,2020-05-01,11397.22435897436,-87.71794871794872
4576,VODAFONE,upload,Assam,2020-06-01,11819.162790697674,-92.84593023255815
4577,VODAFONE,upload,Assam,2020-07-01,10016.48275862069,-92.26551724137931
4578,VODAFONE,upload,Assam,2020-08-01,10440.940520446096,-89.26022304832713
4579,VODAFONE,upload,Assam,2020-09-01,10217.38669950739,-89.24384236453201
4580,VODAFONE,upload,Assam,2020-10-01,10291.027190332326,-86.89425981873111
4581,VODAFONE,upload,Assam,2020-11-01,12462.960714285715,-87.21071428571429
4582,VODAFONE,upload,Assam,2020-12-01,13058.496710526315,-85.28289473684211
4583,VODAFONE,upload,Bihar,2019-03-01,11216.0,-93.0
4584,VODAFONE,upload,Bihar,2019-06-01,3670.0,-86.22222222222223
4585,VODAFONE,upload,Bihar,2019-07-01,9008.0,-101.0
4586,VODAFONE,upload,Bihar,2019-10-01,12248.0,-104.0
4587,VODAFONE,upload,Bihar,2020-01-01,23838.0,-92.0
4588,VODAFONE,upload,Bihar,2020-07-01,481.5,-90.0
4589,VODAFONE,upload,Chennai,2018-09-01,9088.992509363296,-91.5880149812734
4590,VODAFONE,upload,Chennai,2018-10-01,6898.304651162791,-94.57674418604651
4591,VODAFONE,upload,Chennai,2018-11-01,9674.245353159851,-91.81040892193309
4592,VODAFONE,upload,Chennai,2018-12-01,9900.829906542056,-88.27757009345794
4593,VODAFONE,upload,Chennai,2019-01-01,7656.481481481482,-93.60818713450293
4594,VODAFONE,upload,Chennai,2019-02-01,7954.430745814308,-93.69710806697108
4595,VODAFONE,upload,Chennai,2019-03-01,8424.081911262798,-93.01023890784982
4596,VODAFONE,upload,Chennai,2019-04-01,7461.063260340633,-95.14841849148418
4597,VODAFONE,upload,Chennai,2019-05-01,7515.696245733789,-93.95221843003414
4598,VODAFONE,upload,Chennai,2019-06-01,7567.0928433268855,-94.01934235976789
4599,VODAFONE,upload,Chennai,2019-07-01,7710.93509127789,-92.03245436105476
4600,VODAFONE,upload,Chennai,2019-08-01,7836.7100456621,-91.18036529680366
4601,VODAFONE,upload,Chennai,2019-09-01,6530.076923076923,-93.15837104072398
4602,VODAFONE,upload,Chennai,2019-10-01,7938.423245614035,-93.17763157894737
4603,VODAFONE,upload,Chennai,2019-11-01,7340.365617433414,-92.7046004842615
4604,VODAFONE,upload,Chennai,2019-12-01,8459.05616224649,-89.83307332293292
4605,VODAFONE,upload,Chennai,2020-01-01,8670.874666666667,-91.82666666666667
4606,VODAFONE,upload,Chennai,2020-02-01,6491.220895522388,-93.5134328358209
4607,VODAFONE,upload,Chennai,2020-03-01,5969.952595936795,-92.38600451467269
4608,VODAFONE,upload,Chennai,2020-04-01,7341.590909090909,-91.16300940438872
4609,VODAFONE,upload,Chennai,2020-05-01,9718.313645621181,-90.01832993890021
4610,VODAFONE,upload,Chennai,2020-06-01,9195.27833001988,-89.07355864811133
4611,VODAFONE,upload,Chennai,2020-07-01,9620.906432748538,-89.58869395711501
4612,VODAFONE,upload,Chennai,2020-08-01,7761.194154488518,-89.96450939457202
4613,VODAFONE,upload,Chennai,2020-09-01,6481.173302107728,-91.36299765807962
4614,VODAFONE,upload,Chennai,2020-10-01,8105.962305986696,-86.85365853658537
4615,VODAFONE,upload,Chennai,2020-11-01,7631.898066783831,-84.57996485061511
4616,VODAFONE,upload,Chennai,2020-12-01,7300.27967806841,-85.86317907444668
4617,VODAFONE,upload,Delhi,2018-09-01,4226.16307277628,-93.92991913746631
4618,VODAFONE,upload,Delhi,2018-10-01,4626.590909090909,-92.84801136363636
4619,VODAFONE,upload,Delhi,2018-11-01,4023.9489299610896,-92.74173151750973
4620,VODAFONE,upload,Delhi,2018-12-01,3950.6205770277625,-93.04790419161677
4621,VODAFONE,upload,Delhi,2019-01-01,3758.642493139945,-93.140729125833
4622,VODAFONE,upload,Delhi,2019-02-01,4289.694591297275,-92.9215128100854
4623,VODAFONE,upload,Delhi,2019-03-01,4632.937323089365,-92.57460574201374
4624,VODAFONE,upload,Delhi,2019-04-01,4193.462592202318,-93.4373024236038
4625,VODAFONE,upload,Delhi,2019-05-01,4521.73536121673,-91.96197718631178
4626,VODAFONE,upload,Delhi,2019-06-01,4610.20085731782,-91.42192284139621
4627,VODAFONE,upload,Delhi,2019-07-01,3791.68177028451,-94.04267650158062
4628,VODAFONE,upload,Delhi,2019-08-01,3859.342552159146,-93.72974284327996
4629,VODAFONE,upload,Delhi,2019-09-01,3317.0965346534654,-94.88514851485148
4630,VODAFONE,upload,Delhi,2019-10-01,3777.521990740741,-93.6105324074074
4631,VODAFONE,upload,Delhi,2019-11-01,3718.1638554216865,-91.89759036144578
4632,VODAFONE,upload,Delhi,2019-12-01,4443.408396946565,-91.79498364231189
4633,VODAFONE,upload,Delhi,2020-01-01,5290.526377491207,-90.75146541617819
4634,VODAFONE,upload,Delhi,2020-02-01,4721.648091603053,-89.53282442748092
4635,VODAFONE,upload,Delhi,2020-03-01,4968.534562211981,-87.77822580645162
4636,VODAFONE,upload,Delhi,2020-04-01,5102.939534883721,-88.58942917547569
4637,VODAFONE,upload,Delhi,2020-05-01,5820.249397590362,-87.9644578313253
4638,VODAFONE,upload,Delhi,2020-06-01,5599.764566929134,-89.12755905511811
4639,VODAFONE,upload,Delhi,2020-07-01,6072.8812974465145,-88.55969634230503
4640,VODAFONE,upload,Delhi,2020-08-01,6116.6381401617255,-86.14016172506739
4641,VODAFONE,upload,Delhi,2020-09-01,6254.330463576159,-83.69139072847682
4642,VODAFONE,upload,Delhi,2020-10-01,6200.064315352697,-83.51763485477179
4643,VODAFONE,upload,Delhi,2020-11-01,6425.124087591241,-85.22627737226277
4644,VODAFONE,upload,Delhi,2020-12-01,5631.250830564784,-83.34053156146179
4645,VODAFONE,upload,Gujarat,2018-09-01,5778.273162939297,-95.48562300319489
4646,VODAFONE,upload,Gujarat,2018-10-01,5196.430076067876,-95.89233469865418
4647,VODAFONE,upload,Gujarat,2018-11-01,5317.703630034808,-95.7289905519642
4648,VODAFONE,upload,Gujarat,2018-12-01,5652.80433006536,-95.53472222222223
4649,VODAFONE,upload,Gujarat,2019-01-01,6023.547687483669,-95.63130389338907
4650,VODAFONE,upload,Gujarat,2019-02-01,8215.838746569076,-93.64981701738334
4651,VODAFONE,upload,Gujarat,2019-03-01,7834.076995481928,-95.12142319277109
4652,VODAFONE,upload,Gujarat,2019-04-01,8250.694492467275,-95.08841689306001
4653,VODAFONE,upload,Gujarat,2019-05-01,8759.979518405757,-94.07030168834763
4654,VODAFONE,upload,Gujarat,2019-06-01,6252.280234070221,-96.23439531859557
4655,VODAFONE,upload,Gujarat,2019-07-01,6942.532095276544,-96.1150585385547
4656,VODAFONE,upload,Gujarat,2019-08-01,7087.246333045729,-96.55608283002589
4657,VODAFONE,upload,Gujarat,2019-09-01,6628.500757002271,-96.40386071158214
4658,VODAFONE,upload,Gujarat,2019-10-01,6579.149824032177,-95.45399698340874
4659,VODAFONE,upload,Gujarat,2019-11-01,7849.309210526316,-94.296826625387
4660,VODAFONE,upload,Gujarat,2019-12-01,7576.5780590717295,-94.0365682137834
4661,VODAFONE,upload,Gujarat,2020-01-01,6604.507397260274,-93.18958904109589
4662,VODAFONE,upload,Gujarat,2020-02-01,7727.972809667674,-92.31268882175226
4663,VODAFONE,upload,Gujarat,2020-03-01,7216.731888544891,-90.84458204334365
4664,VODAFONE,upload,Gujarat,2020-04-01,6158.679081632653,-89.54642857142858
4665,VODAFONE,upload,Gujarat,2020-05-01,7086.337147215866,-89.05339435545385
4666,VODAFONE,upload,Gujarat,2020-06-01,7238.10660302307,-92.16229116945108
4667,VODAFONE,upload,Gujarat,2020-07-01,7376.8850462737455,-91.86702386751097
4668,VODAFONE,upload,Gujarat,2020-08-01,7565.733424782808,-88.68770004572474
4669,VODAFONE,upload,Gujarat,2020-09-01,7913.52190622598,-88.6652574942352
4670,VODAFONE,upload,Gujarat,2020-10-01,8065.674299249901,-87.1022502960916
4671,VODAFONE,upload,Gujarat,2020-11-01,7049.908932714618,-86.87587006960557
4672,VODAFONE,upload,Gujarat,2020-12-01,6402.542216358839,-82.99076517150395
4673,VODAFONE,upload,Haryana,2018-09-01,2902.3852295409183,-96.60878243512974
4674,VODAFONE,upload,Haryana,2018-10-01,3341.101724137931,-94.77068965517242
4675,VODAFONE,upload,Haryana,2018-11-01,3689.3278985507245,-94.82789855072464
4676,VODAFONE,upload,Haryana,2018-12-01,4757.187358916479,-93.80699774266365
4677,VODAFONE,upload,Haryana,2019-01-01,8071.981351981352,-94.66472416472416
4678,VODAFONE,upload,Haryana,2019-02-01,7987.705882352941,-94.16679076693968
4679,VODAFONE,upload,Haryana,2019-03-01,8450.35788561525,-92.98180242634315
4680,VODAFONE,upload,Haryana,2019-04-01,8925.848225214198,-92.07221542227663
4681,VODAFONE,upload,Haryana,2019-05-01,8261.758379888268,-94.36173184357541
4682,VODAFONE,upload,Haryana,2019-06-01,6599.5328947368425,-93.96710526315789
4683,VODAFONE,upload,Haryana,2019-07-01,7449.644970414201,-94.60710059171598
4684,VODAFONE,upload,Haryana,2019-08-01,5767.668981481482,-98.12962962962963
